ts_us,channel,len,rssi,mac_hash,eapol,head
203504327,1,210,-56,629dcb66039b444b,0,80000000ffffffffffffb2823d9fbdde
203522641,1,246,-56,f07c40bc3d66fe06,0,80000000ffffffffffffb2823d9fbddf
203540954,1,250,-62,6df7e500984ef6fc,0,80000000ffffffffffffb2823d9fb980
203559267,1,210,-62,b6b45eb6b88633ea,0,80000000ffffffffffffb2823d9fb98e
203577586,1,246,-63,1b9ce44c5d2d5e90,0,80000000ffffffffffffb2823d9fb98f
203595897,1,78,-72,ed1615538a1a3ab6,0,08020000ffffffffffff52823d9fb568
203614038,1,78,-64,b6b45eb6b88633ea,0,08020000ffffffffffffb2823d9fb98e
203632175,1,78,-51,629dcb66039b444b,0,08020000ffffffffffffb2823d9fbdde
203650317,1,78,-53,023640d3761a5b89,0,08020000ffffffffffffd2823d9fc560
203668865,1,210,-86,8a485460cb3b8810,0,80000000ffffffffffff92823d9fb3dc
203686776,1,210,-53,023640d3761a5b89,0,80000000ffffffffffffd2823d9fc560
203705089,1,246,-54,663310e9e9be7977,0,80000000ffffffffffffd2823d9fc561
203723401,1,250,-53,3d3bf68dfb62f901,0,80000000ffffffffffffd2823d9fc562
203741724,1,113,-72,ed1615538a1a3ab6,0,0802000001005e0000fb52823d9fb568
203760029,1,133,-72,ed1615538a1a3ab6,0,080200003333000000fb52823d9fb568
203778345,1,113,-53,023640d3761a5b89,0,0802000001005e0000fbd2823d9fc560
203796657,1,133,-53,023640d3761a5b89,0,080200003333000000fbd2823d9fc560
203814976,1,113,-51,629dcb66039b444b,0,0802000001005e0000fbb2823d9fbdde
203833285,1,133,-51,629dcb66039b444b,0,080200003333000000fbb2823d9fbdde
203852693,1,78,-51,629dcb66039b444b,0,08020000ffffffffffffb2823d9fbdde
203869746,1,78,-53,023640d3761a5b89,0,08020000ffffffffffffd2823d9fc560
203887881,1,78,-64,b6b45eb6b88633ea,0,08020000ffffffffffffb2823d9fb98e
203906021,1,210,-86,8a485460cb3b8810,0,80000000ffffffffffff92823d9fb3dc
203925026,1,246,-87,6e7eeef052849f0e,0,80000000ffffffffffff92823d9fb3dd
203943341,1,250,-87,0d563a3686b105ef,0,80000000ffffffffffff92823d9fb3de
203961654,1,210,-53,023640d3761a5b89,0,80000000ffffffffffffd2823d9fc560
203979969,1,246,-53,663310e9e9be7977,0,80000000ffffffffffffd2823d9fc561
203998284,1,250,-53,3d3bf68dfb62f901,0,80000000ffffffffffffd2823d9fc562
204016597,1,210,-76,ed1615538a1a3ab6,0,80000000ffffffffffff52823d9fb568
204035324,6,210,-52,0fbcbd2bee8e0943,0,80000000ffffffffffff92823d9fb0ac
204053222,6,246,-50,5007658df38334f9,0,80000000ffffffffffff92823d9fb0ad
204071540,6,250,-51,f75fb316cb0bd999,0,80000000ffffffffffff92823d9fb0ae
204089851,6,210,-71,19116f961be33b56,0,80000000ffffffffffff12823d9fc444
204108167,6,246,-71,61320b402eefabee,0,80000000ffffffffffff12823d9fc445
204126482,6,250,-70,67f40c619d0051c9,0,80000000ffffffffffff12823d9fc446
204144806,6,132,-51,0fbcbd2bee8e0943,0,0802000033330000001692823d9fb0ac
204163108,6,92,-71,19116f961be33b56,0,0802000033330000000212823d9fc444
204181248,6,92,-61,5d883a172e9d5ce9,0,08020000333300000002f2823d9fb582
204199389,6,92,-51,0fbcbd2bee8e0943,0,0802000033330000000292823d9fb0ac
204217935,6,78,-61,5d883a172e9d5ce9,0,08020000fffffffffffff2823d9fb582
204235667,6,78,-72,19116f961be33b56,0,08020000ffffffffffff12823d9fc444
204253812,6,78,-51,0fbcbd2bee8e0943,0,08020000ffffffffffff92823d9fb0ac
204271950,6,204,-49,0fbcbd2bee8e0943,0,50003a01baa34904154d92823d9fb0ac
204290269,6,210,-48,0fbcbd2bee8e0943,0,80000000ffffffffffff92823d9fb0ac
204308579,6,246,-47,5007658df38334f9,0,80000000ffffffffffff92823d9fb0ad
204326896,6,250,-49,f75fb316cb0bd999,0,80000000ffffffffffff92823d9fb0ae
204345211,6,204,-49,0fbcbd2bee8e0943,0,50083a01baa34904154d92823d9fb0ac
204363544,6,204,-49,0fbcbd2bee8e0943,0,50083a01baa34904154d92823d9fb0ac
204381836,6,204,-50,0fbcbd2bee8e0943,0,50083a01baa34904154d92823d9fb0ac
204400564,6,78,-50,0fbcbd2bee8e0943,0,08020000ffffffffffff92823d9fb0ac
204418290,6,204,-67,5d883a172e9d5ce9,0,50083a0124e853873eb0f2823d9fb582
204436606,6,204,-66,5d883a172e9d5ce9,0,50083a0124e853873eb0f2823d9fb582
204454920,6,204,-67,5d883a172e9d5ce9,0,50083a0124e853873eb0f2823d9fb582
204473236,6,78,-61,5d883a172e9d5ce9,0,08020000fffffffffffff2823d9fb582
204491376,6,127,-92,409c0f66dde38329,0,40000000ffffffffffffbabc4839ff57
204509693,6,625,-43,febc07890657a98b,0,d0000000ffffffffffffe649742af571
204528003,6,123,-93,e22c4cf606651067,0,40000000ffffffffffff26163430447c
204546318,6,250,-67,2528a63bb74ea487,0,80000000fffffffffffff2823d9fb584
204564640,6,129,-94,ec222b0aa10ed708,0,40000000ffffffffffff361bda7221a1
204583355,6,204,-72,19116f961be33b56,0,50083a011e4fd4ab3e8812823d9fc444
204601258,6,204,-65,5d883a172e9d5ce9,0,50083a011e4fd4ab3e88f2823d9fb582
204619574,6,329,-43,febc07890657a98b,0,d0000000ffffffffffffe649742af571
204637889,6,204,-66,5d883a172e9d5ce9,0,50083a011e4fd4ab3e88f2823d9fb582
204656211,6,204,-66,5d883a172e9d5ce9,0,50083a011e4fd4ab3e88f2823d9fb582
204674518,6,112,-61,5d883a172e9d5ce9,0,08020000333300000016f2823d9fb582
204692832,6,204,-72,19116f961be33b56,0,50083a011e4fd4ab3e8812823d9fc444
204711143,6,112,-51,0fbcbd2bee8e0943,0,0802000033330000001692823d9fb0ac
204729461,6,204,-66,5d883a172e9d5ce9,0,50083a011e4fd4ab3e88f2823d9fb582
204747772,6,204,-66,5d883a172e9d5ce9,0,50083a011e4fd4ab3e88f2823d9fb582
204767204,6,210,-72,19116f961be33b56,0,80000000ffffffffffff12823d9fc444
204784400,6,246,-72,61320b402eefabee,0,80000000ffffffffffff12823d9fc445
204802716,6,250,-72,67f40c619d0051c9,0,80000000ffffffffffff12823d9fc446
204821030,6,234,-51,0fbcbd2bee8e0943,0,0802000001005e7ffffa92823d9fb0ac
204839342,6,234,-61,5d883a172e9d5ce9,0,0802000001005e7ffffaf2823d9fb582
204857661,6,234,-72,19116f961be33b56,0,0802000001005e7ffffa12823d9fc444
204875975,6,75,-86,bf2555790c1afa85,0,40000000ffffffffffff8ae387e52be9
204894114,6,204,-72,19116f961be33b56,0,50003a012252e99fdc3b12823d9fc444
204912427,6,204,-72,19116f961be33b56,0,50083a012252e99fdc3b12823d9fc444
204930742,6,122,-51,0fbcbd2bee8e0943,0,0802000001005e0000fb92823d9fb0ac
204949473,11,214,-72,19116f961be33b56,0,080200003333000000fb12823d9fc444
204968766,11,214,-85,d15abb4833b13537,0,080200003333000000fbf2823d9fc482
204987253,11,194,-85,d15abb4833b13537,0,0802000001005e0000fbf2823d9fc482
205005743,11,194,-79,8dee1fd767293b59,0,0802000001005e0000fbb2823d9fb62e
205024229,11,214,-79,8dee1fd767293b59,0,080200003333000000fbb2823d9fb62e
205042720,11,210,-76,de67b2c513053652,0,80000000ffffffffffff2e3713a93bf4
205061204,11,210,-83,d15abb4833b13537,0,80000000fffffffffffff2823d9fc482
205079694,11,246,-83,e9cc558c69177590,0,80000000fffffffffffff2823d9fc483
205098178,11,250,-82,9566ce023e21fa5b,0,80000000fffffffffffff2823d9fc484
205116670,11,251,-78,8dee1fd767293b59,0,0802000001005e0000fbb2823d9fb62e
205135565,11,204,-82,d15abb4833b13537,0,50003a01ee1f3745ae31f2823d9fc482
205153640,11,204,-79,8dee1fd767293b59,0,50003a01ee1f3745ae31b2823d9fb62e
205172130,11,204,-78,8dee1fd767293b59,0,50003a01ee1f3745ae31b2823d9fb62e
205190619,11,204,-78,8dee1fd767293b59,0,50083a01ee1f3745ae31b2823d9fb62e
205209106,11,210,-50,908f3deedf47bbbd,0,80000000ffffffffffff52823d9fb688
205227597,11,246,-51,0a9f607026f72831,0,80000000ffffffffffff52823d9fb689
205246082,11,250,-49,f48f32bccab5229b,0,80000000ffffffffffff52823d9fb68a
205264571,11,149,-50,908f3deedf47bbbd,0,080200003333000000fb52823d9fb688
205283057,11,204,-82,d15abb4833b13537,0,50003a01ee1f3745ae31f2823d9fc482
205301543,11,250,-78,bf82dbb05e46e42e,0,80000000ffffffffffffb2823d9fb620
205320438,11,246,-82,e9cc558c69177590,0,80000000fffffffffffff2823d9fc483
205338519,11,210,-50,908f3deedf47bbbd,0,80000000ffffffffffff52823d9fb688
205357008,11,246,-49,0a9f607026f72831,0,80000000ffffffffffff52823d9fb689
205375496,11,250,-49,f48f32bccab5229b,0,80000000ffffffffffff52823d9fb68a
205393984,11,250,-78,bf82dbb05e46e42e,0,80000000ffffffffffffb2823d9fb620
205412475,11,210,-79,8dee1fd767293b59,0,80000000ffffffffffffb2823d9fb62e
205430959,11,246,-78,de44f3a3d4ded9ac,0,80000000ffffffffffffb2823d9fb62f
205449448,11,94,-51,0a9f607026f72831,0,0842000001000ccccccd52823d9fb689
205467760,11,94,-79,de44f3a3d4ded9ac,0,0842000001000ccccccdb2823d9fb62f
205486077,11,210,-76,de67b2c513053652,0,80000000ffffffffffff2e3713a93bf4
205504983,11,204,-78,8dee1fd767293b59,0,50003a012a9e31de9b83b2823d9fb62e
205523052,11,204,-76,de67b2c513053652,0,50003b012a9e31de9b832e3713a93bf4
205541537,11,204,-49,908f3deedf47bbbd,0,50003a012a9e31de9b8352823d9fb688
205560027,11,204,-49,908f3deedf47bbbd,0,50083a012a9e31de9b8352823d9fb688
205578513,11,246,-83,e9cc558c69177590,0,80000000fffffffffffff2823d9fc483
205597004,11,204,-49,908f3deedf47bbbd,0,50083a012a9e31de9b8352823d9fb688
205615491,11,204,-96,dd644234cc307e42,0,50083a012a9e31de9b83f2823d9fb2b2
205633975,11,250,-82,9566ce023e21fa5b,0,80000000fffffffffffff2823d9fc484
205652465,11,157,-50,0a9f607026f72831,0,0842000001005e0000fb52823d9fb689
205670953,11,204,-76,de67b2c513053652,0,50083b012a9e31de9b832e3713a93bf4
205690548,11,462,-79,8dee1fd767293b59,0,0802000001005e0000fbb2823d9fb62e
205707927,11,482,-78,8dee1fd767293b59,0,080200003333000000fbb2823d9fb62e
205726416,11,462,-51,908f3deedf47bbbd,0,0802000001005e0000fb52823d9fb688
205744904,11,482,-51,908f3deedf47bbbd,0,080200003333000000fb52823d9fb688
205763391,11,210,-75,de67b2c513053652,0,80000000ffffffffffff2e3713a93bf4
