ts_us,channel,len,rssi,mac_hash,eapol,head
261762635,1,80,-87,86e9769f690ddd8a,0,08030000010b85000000203706d53ec0
261780365,1,204,-69,8c6255171cd63f97,0,50003a01fa0da22355e332823d9fc366
261798680,1,246,-89,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
261816997,1,210,-88,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
261835310,1,210,-67,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
261853623,1,246,-67,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
261871936,1,250,-68,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
261890251,1,201,-70,8c6255171cd63f97,0,0802000001005e7ffffa32823d9fc366
261908566,1,80,-93,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
261926706,1,204,-89,98240d6dced69540,0,50083a01e878652acee6b2823d9fb1dd
261945429,1,210,-70,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
261964452,1,246,-70,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
261982757,1,250,-70,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
262001077,1,210,-87,a8da6782170c335b,0,80000000fffffffffffff2823d9fb942
262019387,1,246,-86,aea7d1ab30ae1e9d,0,80000000fffffffffffff2823d9fb943
262037704,1,94,-66,073f5c892f09b077,0,0842000001000ccccccd32823d9fc367
262055841,1,246,-87,ec0737fa706cfca5,0,80000000ffffffffffffb2823d9fb1d0
262074159,1,250,-87,8cbb08cc76c4731b,0,80000000ffffffffffffb2823d9fb1dc
262092470,1,210,-87,98240d6dced69540,0,80000000ffffffffffffb2823d9fb1dd
262110786,1,210,-73,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
262129508,1,204,-88,a8da6782170c335b,0,50083a01ea1e2f9f84cff2823d9fb942
262147413,1,204,-72,8c6255171cd63f97,0,50003a01fa0da22355e332823d9fc366
262165730,1,204,-72,8c6255171cd63f97,0,50083a01fa0da22355e332823d9fc366
262184041,1,204,-72,8c6255171cd63f97,0,50083a01fa0da22355e332823d9fc366
262202357,1,204,-72,8c6255171cd63f97,0,50083a01fa0da22355e332823d9fc366
262220670,1,204,-72,8c6255171cd63f97,0,50083a01fa0da22355e332823d9fc366
262238985,1,204,-72,8c6255171cd63f97,0,50083a01fa0da22355e332823d9fc366
262257296,1,204,-72,8c6255171cd63f97,0,50083a01fa0da22355e332823d9fc366
262275612,1,80,-84,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
262293754,1,210,-72,8c6255171cd63f97,0,80000000ffffffffffff32823d9fc366
262313181,1,185,-75,5fe0334c0751f7e3,0,40000000ffffffffffff26ab66a3b94e
262330380,1,204,-83,a8da6782170c335b,0,50003a0126ab66a3b94ef2823d9fb942
262348693,1,204,-69,8c6255171cd63f97,0,50003a0126ab66a3b94e32823d9fc366
262367010,1,185,-79,5fe0334c0751f7e3,0,40000000ffffffffffff26ab66a3b94e
262385325,1,204,-72,8c6255171cd63f97,0,50003a0126ab66a3b94e32823d9fc366
262403639,1,204,-88,98240d6dced69540,0,50003a0126ab66a3b94eb2823d9fb1dd
262421951,1,204,-80,a8da6782170c335b,0,50003a0126ab66a3b94ef2823d9fb942
262440269,1,175,-77,c60933b7dc40cdf4,0,40000000ffffffffffff6ac60032b268
262458580,1,185,-83,5fe0334c0751f7e3,0,40000000ffffffffffff26ab66a3b94e
262476895,1,204,-81,a8da6782170c335b,0,50003a0126ab66a3b94ef2823d9fb942
262495620,6,98,-72,76e24379c30bf675,0,08420000ffffffffffff32823d9fb347
262513349,6,28,-94,035e5ccc5401791f,0,48113c00f2823d9fc3f2463ea0b543f2
262531488,6,80,-87,46bb505a1c451da3,0,40000000ffffffffffff98d863c1d1fe
262549631,6,175,-79,c60933b7dc40cdf4,0,40000000ffffffffffff6ac60032b268
262567944,6,204,-91,6a9bd343d01f977c,0,50003a016ac60032b268f2823d9fc3f2
262586259,6,204,-74,f2699bba2ba23cf1,0,50003a016ac60032b26832823d9fb346
262604573,6,210,-74,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
262622888,6,246,-74,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
262641199,6,204,-88,6a9bd343d01f977c,0,50083a016ac60032b268f2823d9fc3f2
262659515,6,28,-73,1890347fafe281c5,0,48092c0032823d9fb34642c4754b3d5a
262678064,6,204,-63,f2699bba2ba23cf1,0,50083a016ac60032b26832823d9fb346
262695972,6,204,-64,f2699bba2ba23cf1,0,50083a016ac60032b26832823d9fb346
262714282,6,204,-64,f2699bba2ba23cf1,0,50083a016ac60032b26832823d9fb346
262732598,6,254,-82,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
262750912,6,28,-92,035e5ccc5401791f,0,48013c00f2823d9fc3f2463ea0b543f2
262769054,6,204,-92,19116f961be33b56,0,50003a0132e7d23343b112823d9fc444
262787368,6,204,-91,19116f961be33b56,0,50083a0132e7d23343b112823d9fc444
262805683,6,210,-75,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
262823994,6,246,-76,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
262842312,6,250,-76,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
262861028,6,108,-65,f2699bba2ba23cf1,0,08020000ffffffffffff32823d9fb346
262878936,6,82,-65,f2699bba2ba23cf1,0,08020000ffffffffffff32823d9fb346
262897075,6,204,-94,f5006ef86f722813,0,50083a014276e7c00176d2823d9fb900
262915394,6,329,-30,febc07890657a98b,0,d0000000ffffffffffffe649742af571
262933705,6,204,-94,19116f961be33b56,0,50083a0126ab66a3b94e12823d9fc444
262952020,6,204,-92,19116f961be33b56,0,50083a0126ab66a3b94e12823d9fc444
262970333,6,204,-94,19116f961be33b56,0,50083a0126ab66a3b94e12823d9fc444
262988651,6,204,-93,19116f961be33b56,0,50083a0126ab66a3b94e12823d9fc444
263007679,6,210,-63,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
263025994,6,246,-63,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
263044725,6,204,-90,6a9bd343d01f977c,0,50003a012e4f0a32d875f2823d9fc3f2
263062619,6,204,-92,6a9bd343d01f977c,0,50083a012e4f0a32d875f2823d9fc3f2
263080937,6,204,-93,6a9bd343d01f977c,0,50083a012e4f0a32d875f2823d9fc3f2
263099249,6,204,-91,6a9bd343d01f977c,0,50083a012e4f0a32d875f2823d9fc3f2
263117571,6,204,-94,6a9bd343d01f977c,0,50083a012e4f0a32d875f2823d9fc3f2
263135877,6,28,-69,1890347fafe281c5,0,4811580132823d9fb34642c4754b3d5a
263154020,6,28,-70,1890347fafe281c5,0,4801580132823d9fb34642c4754b3d5a
263172157,6,254,-89,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
263190474,6,82,-62,f2699bba2ba23cf1,0,08020000ffffffffffff32823d9fb346
263208611,6,329,-31,febc07890657a98b,0,d0000000ffffffffffffe649742af571
263228042,6,210,-61,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
263245242,6,246,-61,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
263263554,6,250,-61,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
263281871,6,78,-65,f2699bba2ba23cf1,0,0802000001000ccccccd32823d9fb346
263300008,6,329,-28,febc07890657a98b,0,d0000000ffffffffffffe649742af571
263318326,6,210,-67,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
263336641,6,246,-66,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
263354972,6,250,-67,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
263373265,6,204,-95,19116f961be33b56,0,50083a017ebd9133393d12823d9fc444
263391581,6,204,-71,f2699bba2ba23cf1,0,50003a013e7b3acbbd5132823d9fb346
263410310,11,204,-90,dd644234cc307e42,0,50083a0126ab66a3b94ef2823d9fb2b2
